rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_1908439_G_AbFvOqnI,1908439,2025-01-16 13:03:34.322000+00:00,Elena Morais,4,"Everything we had was great, and our Server Ilaria was so amazing! She gave us her suggestions and she did not miss 💗","Dear Elena,

We're thrilled to hear about your wonderful experience at FACTORY GIRL! It's fantastic that Ilaria's suggestions hit the mark, and we'll be sure to pass along your kind words to her. We look forward to welcoming you back soon for more delightful moments.",dailyJobEmotionAI,Positive,95,93,AbFvOqnIHVGiaf2vRt3iUInv-U5iMXdn492f3iMwZ6AgZCJPDFJ-b5H8bEgz2i6RV_2K-sJCiDlk-Q,69,,"{""date"": ""2025-01-16 13:03:34.322000+00:00"", ""google_review_id"": ""AbFvOqnIHVGiaf2vRt3iUInv-U5iMXdn492f3iMwZ6AgZCJPDFJ-b5H8bEgz2i6RV_2K-sJCiDlk-Q"", ""id"": 1908439, ""isDraft"": false, ""ratingText"": ""Everything we had was great, and our Server Ilaria was so amazing! She gave us her suggestions and she did not miss \ud83d\udc97"", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Elena,\n\nWe're thrilled to hear about your wonderful experience at FACTORY GIRL! It's fantastic that Ilaria's suggestions hit the mark, and we'll be sure to pass along your kind words to her. We look forward to welcoming you back soon for more delightful moments."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Elena Morais"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1908440_G_AbFvOqkv,1908440,2025-01-16 13:01:27.203000+00:00,Rebecca Kozmann,5,"Amazing place to grab a bite! Chill atmosphere and top service, also not super busy which I appreciated. Will definitely come back!","Dear Rebecca, we're thrilled you had such a wonderful experience at FACTORY GIRL! Your kind words about our atmosphere and service mean the world to us, and we can't wait to welcome you back soon.",dailyJobEmotionAI,Positive,90,93,AbFvOqkvVd9LZVtSUJqHbhheSkxZzRFts2RZoAXxKEc8EptBuqWN8UB3dLDl-Z6sqOiVbxWuaYia,69,,"{""date"": ""2025-01-16 13:01:27.203000+00:00"", ""google_review_id"": ""AbFvOqkvVd9LZVtSUJqHbhheSkxZzRFts2RZoAXxKEc8EptBuqWN8UB3dLDl-Z6sqOiVbxWuaYia"", ""id"": 1908440, ""isDraft"": false, ""ratingText"": ""Amazing place to grab a bite! Chill atmosphere and top service, also not super busy which I appreciated. Will definitely come back!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Rebecca, we're thrilled you had such a wonderful experience at FACTORY GIRL! Your kind words about our atmosphere and service mean the world to us, and we can't wait to welcome you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Rebecca Kozmann"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1908441_G_AbFvOqlR,1908441,2025-01-16 12:54:11.971000+00:00,Megan Ellis,5,,"Hi Megan! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqlRzjbggWF6T9OISO42d3nOvx3BVFPHoVU_auDUuLJaaZjXUlJ2g94wlQiPPQR-1HpJySfJ_A,69,,"{""date"": ""2025-01-16 12:54:11.971000+00:00"", ""google_review_id"": ""AbFvOqlRzjbggWF6T9OISO42d3nOvx3BVFPHoVU_auDUuLJaaZjXUlJ2g94wlQiPPQR-1HpJySfJ_A"", ""id"": 1908441, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Megan! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Megan Ellis"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1908353_G_AbFvOql1,1908353,2025-01-16 09:43:22.227000+00:00,José Ibarra,5,Great service with friendly staff. Lots of tasty options. Really generous portions,"Dear José, we're thrilled to hear about your wonderful experience at FACTORY GIRL! We truly appreciate your kind words about our service, menu variety, and portion sizes, and we look forward to welcoming you back soon.",dailyJobEmotionAI,Positive,95,93,AbFvOql1L0aSNyXIfwotdTPQA-yRowPCGxanCWy58Cco7GYslkSW0FLIsrwkXBzL2RYAL6T7P8Yc,69,,"{""date"": ""2025-01-16 09:43:22.227000+00:00"", ""google_review_id"": ""AbFvOql1L0aSNyXIfwotdTPQA-yRowPCGxanCWy58Cco7GYslkSW0FLIsrwkXBzL2RYAL6T7P8Yc"", ""id"": 1908353, ""isDraft"": false, ""ratingText"": ""Great service with friendly staff. Lots of tasty options. Really generous portions"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Jos\u00e9, we're thrilled to hear about your wonderful experience at FACTORY GIRL! We truly appreciate your kind words about our service, menu variety, and portion sizes, and we look forward to welcoming you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Jos\u00e9 Ibarra"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907827_G_AbFvOqnB,1907827,2025-01-15 19:58:01.564000+00:00,Sandor Balla,5,,"Hi Sandor! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special if you have a moment to share.",dailyJobEmotionAI,,0,93,AbFvOqnBj0bGSKueNxpVwfBU2UVqD4UARsoEDxpnwOe1cr2Jau6bpQP6Mqq3h0IXVaPW9dCsfuLHTg,69,,"{""date"": ""2025-01-15 19:58:01.564000+00:00"", ""google_review_id"": ""AbFvOqnBj0bGSKueNxpVwfBU2UVqD4UARsoEDxpnwOe1cr2Jau6bpQP6Mqq3h0IXVaPW9dCsfuLHTg"", ""id"": 1907827, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Sandor! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Sandor Balla"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907534_G_AbFvOqkj,1907534,2025-01-15 13:50:16.610000+00:00,Cheyenne Smith,5,"It was great once again! The Hocus Pocus was amazing, and the matcha was just exactly right ;) 🤍","Dear Cheyenne, we're thrilled to hear you enjoyed your visit to FACTORY GIRL once again! We're delighted that the Hocus Pocus and matcha met your expectations, and we look forward to serving you more of your favorites on your next visit.",dailyJobEmotionAI,Positive,90,93,AbFvOqkjKul28xg3gJnSscIvCmzfSTQK5x9AHJWV-ws13eSTohRvk906d-ECn2HXG6bZNWWphr7NBg,69,,"{""date"": ""2025-01-15 13:50:16.610000+00:00"", ""google_review_id"": ""AbFvOqkjKul28xg3gJnSscIvCmzfSTQK5x9AHJWV-ws13eSTohRvk906d-ECn2HXG6bZNWWphr7NBg"", ""id"": 1907534, ""isDraft"": false, ""ratingText"": ""It was great once again! The Hocus Pocus was amazing, and the matcha was just exactly right ;) \ud83e\udd0d"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Cheyenne, we're thrilled to hear you enjoyed your visit to FACTORY GIRL once again! We're delighted that the Hocus Pocus and matcha met your expectations, and we look forward to serving you more of your favorites on your next visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Cheyenne Smith"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907506_G_AbFvOqnr,1907506,2025-01-15 13:09:42.845000+00:00,Kathleen O,5,Wonderful atmosphere and food is delicious as always. Highly recommend!,"Dear Kathleen,

We're thrilled to hear you enjoyed your experience at FACTORY GIRL! Your kind words about our atmosphere and food mean the world to us, and we can't wait to welcome you back soon.",dailyJobEmotionAI,Positive,95,93,AbFvOqnrLS890WzXT49Y_P02SgGSNwpGCFpiGpz9sZv6Cb_PYAxNjRnhdIqIxvqtWSMlFQb5yqI3Pw,69,,"{""date"": ""2025-01-15 13:09:42.845000+00:00"", ""google_review_id"": ""AbFvOqnrLS890WzXT49Y_P02SgGSNwpGCFpiGpz9sZv6Cb_PYAxNjRnhdIqIxvqtWSMlFQb5yqI3Pw"", ""id"": 1907506, ""isDraft"": false, ""ratingText"": ""Wonderful atmosphere and food is delicious as always. Highly recommend!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Kathleen,\n\nWe're thrilled to hear you enjoyed your experience at FACTORY GIRL! Your kind words about our atmosphere and food mean the world to us, and we can't wait to welcome you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Kathleen O"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907507_G_AbFvOqmw,1907507,2025-01-15 13:09:05.370000+00:00,Z,5,This is my second time going here and the food was heavenly. Too bad the savoury pancakes are gone but the hocus pocus was delightfull. Will definitely be back for the amazing food and service🥰,"Dear Z,

We're thrilled to hear you enjoyed your second visit to FACTORY GIRL! Your kind words about our food and service are truly appreciated, and we're delighted the hocus pocus dish was a hit. We look forward to welcoming you back soon for more delightful experiences.",dailyJobEmotionAI,Positive,95,93,AbFvOqmwsSFcj2nulE-XO7L5C1vCHJOuSVp7zZIznNKizSQjpDM2cDeR6xlxq05vsNIcHKqI0Fjs3w,69,,"{""date"": ""2025-01-15 13:09:05.370000+00:00"", ""google_review_id"": ""AbFvOqmwsSFcj2nulE-XO7L5C1vCHJOuSVp7zZIznNKizSQjpDM2cDeR6xlxq05vsNIcHKqI0Fjs3w"", ""id"": 1907507, ""isDraft"": false, ""ratingText"": ""This is my second time going here and the food was heavenly. Too bad the savoury pancakes are gone but the hocus pocus was delightfull. Will definitely be back for the amazing food and service\ud83e\udd70"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Z,\n\nWe're thrilled to hear you enjoyed your second visit to FACTORY GIRL! Your kind words about our food and service are truly appreciated, and we're delighted the hocus pocus dish was a hit. We look forward to welcoming you back soon for more delightful experiences."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Z"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907508_G_AbFvOqkI,1907508,2025-01-15 13:08:56.509000+00:00,Freek Aertssen,5,,"Hi Freek! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqkI5YDDsRK-Xcy1BGyc6d0envS33CIOSuX3W1rQ1bjS_CdzgoAINQWBsBaG6gCJoKBhi5DPGA,69,,"{""date"": ""2025-01-15 13:08:56.509000+00:00"", ""google_review_id"": ""AbFvOqkI5YDDsRK-Xcy1BGyc6d0envS33CIOSuX3W1rQ1bjS_CdzgoAINQWBsBaG6gCJoKBhi5DPGA"", ""id"": 1907508, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Freek! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Freek Aertssen"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907509_G_AbFvOqn4,1907509,2025-01-15 12:29:21.935000+00:00,Deborah,5,We ordered matcha latte and we could taste the matcha that was made with quality. The food was serious delicious and the portion was really reasonable. Service is good and we would def. recommend this place,"Dear Deborah,

We're thrilled to hear you enjoyed your experience at FACTORY GIRL! Your kind words about our matcha latte, delicious food, and service are greatly appreciated. We look forward to welcoming you back soon for more tasty treats and quality beverages.",dailyJobEmotionAI,Positive,90,93,AbFvOqn4KzQy08apfP139bk4OtvKg9nizUdsgjN5DAqB_y7ohs-wv6qtxv9AG6BdZVxrKNPoEfMbNg,69,,"{""date"": ""2025-01-15 12:29:21.935000+00:00"", ""google_review_id"": ""AbFvOqn4KzQy08apfP139bk4OtvKg9nizUdsgjN5DAqB_y7ohs-wv6qtxv9AG6BdZVxrKNPoEfMbNg"", ""id"": 1907509, ""isDraft"": false, ""ratingText"": ""We ordered matcha latte and we could taste the matcha that was made with quality. The food was serious delicious and the portion was really reasonable. Service is good and we would def. recommend this place"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Deborah,\n\nWe're thrilled to hear you enjoyed your experience at FACTORY GIRL! Your kind words about our matcha latte, delicious food, and service are greatly appreciated. We look forward to welcoming you back soon for more tasty treats and quality beverages."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Deborah"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907510_G_AbFvOqnP,1907510,2025-01-15 12:24:53.104000+00:00,Vanessa Moritz,5,,"Hi Vanessa! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqnPkocoUwGYG5J3lpUv9XvQvs-Pa2ZsgYVyFIekd9bt4glGin58w-F85mQT07ANcCQwWZ9j,69,,"{""date"": ""2025-01-15 12:24:53.104000+00:00"", ""google_review_id"": ""AbFvOqnPkocoUwGYG5J3lpUv9XvQvs-Pa2ZsgYVyFIekd9bt4glGin58w-F85mQT07ANcCQwWZ9j"", ""id"": 1907510, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Vanessa! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Vanessa Moritz"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907511_G_AbFvOqkk,1907511,2025-01-15 12:20:44.330000+00:00,Sven Schmidt,5,"Sehr gemütlich, freundliche Bedienung schnelles und leckeres Essen!","Lieber Sven, Ihre herzlichen Worte erfüllen uns mit Freude! Wir sind begeistert, dass Sie FACTORY GIRL so gemütlich fanden und unser Service sowie das Essen Ihren Erwartungen entsprachen.",dailyJobEmotionAI,Positive,95,93,AbFvOqkk6cJ44axic9dmD35OhMuIhIvDsov2auEjceRQrvFAw-nWHhFm3syV2FdGt6oCQj5MuLHlRg,69,,"{""date"": ""2025-01-15 12:20:44.330000+00:00"", ""google_review_id"": ""AbFvOqkk6cJ44axic9dmD35OhMuIhIvDsov2auEjceRQrvFAw-nWHhFm3syV2FdGt6oCQj5MuLHlRg"", ""id"": 1907511, ""isDraft"": false, ""ratingText"": ""Sehr gem\u00fctlich, freundliche Bedienung schnelles und leckeres Essen!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Lieber Sven, Ihre herzlichen Worte erf\u00fcllen uns mit Freude! Wir sind begeistert, dass Sie FACTORY GIRL so gem\u00fctlich fanden und unser Service sowie das Essen Ihren Erwartungen entsprachen."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Sven Schmidt"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907470_G_AbFvOqlH,1907470,2025-01-15 11:55:11.949000+00:00,Rozerin Dag,5,,"Hi Rozerin! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqlHBCJoeLvgZsG0Rm1O8A2CYRUmtPASx03U3igxcf6V825hNEo2sHBWzm_jeOeit3D8BoAmlg,69,,"{""date"": ""2025-01-15 11:55:11.949000+00:00"", ""google_review_id"": ""AbFvOqlHBCJoeLvgZsG0Rm1O8A2CYRUmtPASx03U3igxcf6V825hNEo2sHBWzm_jeOeit3D8BoAmlg"", ""id"": 1907470, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Rozerin! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Rozerin Dag"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907471_G_AbFvOqnn,1907471,2025-01-15 11:51:32.333000+00:00,aleina gandhi,4,,Hi Aleina! I'm thrilled you had a great time at FACTORY GIRL. I'd love to hear more about what made your experience special if you have a moment to share.,dailyJobEmotionAI,,0,93,AbFvOqnnmuPTborj215vT4pxpPCTCnOsEB2KgcFb8ZMRXqCugcHT4Ijt19JlEX-dM4Xq-JHqhmSskA,69,,"{""date"": ""2025-01-15 11:51:32.333000+00:00"", ""google_review_id"": ""AbFvOqnnmuPTborj215vT4pxpPCTCnOsEB2KgcFb8ZMRXqCugcHT4Ijt19JlEX-dM4Xq-JHqhmSskA"", ""id"": 1907471, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Aleina! I'm thrilled you had a great time at FACTORY GIRL. I'd love to hear more about what made your experience special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""aleina gandhi"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907472_G_AbFvOqle,1907472,2025-01-15 11:51:21.449000+00:00,Ella Lastro,5,,"Hi Ella! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqleWdrE8tpp-hXTdt2-a2tT78x1ooFUDN2v0KoPXW7M1r_JKNe124aU43u2BLXcu1_J_yspPA,69,,"{""date"": ""2025-01-15 11:51:21.449000+00:00"", ""google_review_id"": ""AbFvOqleWdrE8tpp-hXTdt2-a2tT78x1ooFUDN2v0KoPXW7M1r_JKNe124aU43u2BLXcu1_J_yspPA"", ""id"": 1907472, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Ella! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Ella Lastro"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
